Exists,Entrez,FeatureID,DBFeatureID,FeatureIDMatch,Symbol,DBSymbol,SymbolMatch,Model,DBModel,ModelMatch
N,101733912,NA,,0,LOC101733912,,0,XBXT10g019766,,0
Y,101733913,991394,991394,1,ros1,ros1,1,XBXT10g001304,XBXT10g001304,1
N,101733915,NA,,0,LOC101733915,,0,XBXT10g005829,,0
N,101733917,NA,,0,LOC101733917,,0,XBXT10g009612,,0
N,101733918,NA,,0,LOC101733918,,0,XBXT10g024767,,0
Y,101733920,6461375,6461375,1,c1h5orf63,c1h5orf63,1,XBXT10g013022,XBXT10g013022,1
Y,101733924,13579711,13579711,1,dclre1a,dclre1a,1,XBXT10g013635,XBXT10g013635,1
N,101733925,NA,,0,LOC101733925,,0,XBXT10g025616,,0
Y,101733935,960509,960509,1,rp1l1,rp1l1,1,XBXT10g000346,XBXT10g000346,1
N,101733936,NA,,0,LOC101733936,,0,XBXT10g004481,,0
Y,101733943,25874657,25874657,1,cd80,cd80,1,XBXT10g021495,XBXT10g021495,1
Y,101733945,6049801,6049801,1,tmem178b,tmem178b,1,XBXT10g001948,XBXT10g001948,1
N,101733947,NA,,0,LOC101733947,,0,XBXT10g007699,,0
N,101733948,NA,,0,LOC101733948,,0,XBXT10g003695,,0
N,101733951,NA,,0,LOC101733951,,0,XBXT10g029361,,0
Y,101733953,22064069,22064069,1,tnfrsf14,tnfrsf14,1,XBXT10g006735,XBXT10g006735,1
N,101733954,NA,,0,LOC101733954,,0,XBXT10g016437,,0
Y,101733955,6051286,6051286,1,terb2,terb2,1,XBXT10g007357,XBXT10g007357,1
N,101733956,NA,,0,LOC101733956,,0,XBXT10g005251,,0
N,101733957,NA,,0,LOC101733957,,0,XBXT10g026624,,0
Y,101733959,NA,29072344,,LOC101733959,b3galt2l.8,,XBXT10g023006,XBXT10g023006,1
N,101733960,NA,,0,LOC101733960,,0,XBXT10g001011,,0
Y,101733972,982104,982104,1,gpr101,gpr101,1,XBXT10g014793,XBXT10g014793,1
N,101733973,NA,,0,LOC101733973,,0,XBXT10g023771,,0
Y,101733976,13579705,13579705,1,edn3,edn3,1,XBXT10g005626,XBXT10g005626,1
N,101733979,NA,,0,prss36,,0,XBXT10g003637,,0
N,101733980,NA,,0,LOC101733980,,0,XBXT10g028157,,0
Y,101733982,6031023,6031023,1,klhdc7a,klhdc7a,1,XBXT10g002977,XBXT10g002977,1
Y,101733983,6049173,6049173,1,slc15a5,slc15a5,1,XBXT10g016061,XBXT10g016061,1
Y,101733985,6458553,6458553,1,znf469,znf469,1,XBXT10g020815,XBXT10g020815,1
N,101733987,NA,,0,LOC101733987,,0,XBXT10g009127,,0
N,101733990,NA,,0,LOC101733990,,0,XBXT10g015271,,0
N,101733991,NA,,0,LOC101733991,,0,XBXT10g019352,,0
N,101733994,NA,,0,LOC101733994,,0,XBXT10g002357,,0
N,101733995,NA,,0,LOC101733995,,0,XBXT10g007257,,0
Y,101733999,6460494,6460494,1,ankrd35,ankrd35,1,XBXT10g019964,XBXT10g019964,1
N,101734002,NA,,0,LOC101734002,,0,XBXT10g007290,,0
Y,101734006,13579706,13579706,1,nupr1,nupr1,1,XBXT10g012553,XBXT10g012553,1
N,101734009,NA,,0,LOC101734009,,0,XBXT10g018638,,0
N,101734010,NA,,0,LOC101734010,,0,XBXT10g003300,,0
N,101734011,NA,,0,il20rb,,0,XBXT10g000112,,0
N,101734016,NA,,0,LOC101734016,,0,XBXT10g019678,,0
N,101734017,NA,,0,LOC101734017,,0,XBXT10g023614,,0
N,101734024,NA,,0,LOC101734024,,0,XBXT10g003928,,0
N,101734025,NA,,0,LOC101734025,,0,XBXT10g022882,,0
Y,101734028,22068186,22068186,1,ccdc178,ccdc178,1,XBXT10g007753,XBXT10g007753,1
N,101734033,NA,,0,LOC101734033,,0,XBXT10g029008,,0
N,101734035,NA,,0,LOC101734035,,0,XBXT10g024203,,0
Y,101734036,6465431,6465431,1,znf831,znf831,1,XBXT10g014689,XBXT10g014689,1
N,101734041,NA,,0,ddn,,0,XBXT10g007785,,0
N,101734042,NA,,0,LOC101734042,,0,XBXT10g012204,,0
N,101734050,NA,,0,LOC101734050,,0,XBXT10g016509,,0
N,101734051,NA,,0,LOC101734051,,0,XBXT10g018527,,0
Y,101734052,13579724,13579724,1,pycr3,pycr3,1,XBXT10g011035,XBXT10g011035,1
N,101734054,NA,,0,LOC101734054,,0,XBXT10g015771,,0
N,101734060,NA,,0,LOC101734060,,0,XBXT10g016100,,0
N,101734061,NA,,0,LOC101734061,,0,XBXT10g011261,,0
N,101734063,NA,,0,LOC101734063,,0,XBXT10g028064,,0
Y,101734068,6050974,6050974,1,trabd2b,trabd2b,1,XBXT10g014428,XBXT10g014428,1
Y,101734071,22063023,22063023,1,abcg4,abcg4,1,XBXT10g018983,XBXT10g018983,1
N,101734072,NA,,0,LOC101734072,,0,XBXT10g023715,,0
N,101734074,NA,,0,LOC101734074,,0,XBXT10g017407,,0
N,101734075,NA,,0,LOC101734075,,0,XBXT10g026613,,0
N,101734085,NA,,0,nectin4,,0,XBXT10g009746,,0
Y,101734086,22068369,22068369,1,elp5,elp5,1,XBXT10g002228,XBXT10g002228,1
N,101734087,NA,,0,LOC101734087,,0,XBXT10g016759,,0
N,101734088,NA,,0,LOC101734088,,0,XBXT10g019864,,0
Y,101734089,486676,486676,1,hoxa4,hoxa4,1,XBXT10g013538,XBXT10g013538,1
Y,101734090,22168016,22168016,1,rtp3d,rtp3d,1,XBXT10g018691,XBXT10g018691,1
N,101734092,NA,,0,LOC101734092,,0,XBXT10g005475,,0
Y,101734093,22068331,22068331,1,cyb561d1,cyb561d1,1,XBXT10g013852,XBXT10g013852,1
N,101734097,NA,,0,fer1l4,,0,XBXT10g015234,,0
N,101734099,NA,,0,LOC101734099,,0,XBXT10g015433,,0
N,101734100,NA,,0,LOC101734100,,0,XBXT10g027689,,0
N,101734101,NA,,0,tex55,,0,XBXT10g029437,,0
N,101734103,NA,,0,LOC101734103,,0,XBXT10g005226,,0
N,101734110,NA,,0,LOC101734110,,0,XBXT10g007125,,0
N,101734114,NA,,0,LOC101734114,,0,XBXT10g027959,,0
N,101734116,NA,,0,LOC101734116,,0,XBXT10g018589,,0
N,101734126,NA,,0,LOC101734126,,0,XBXT10g009664,,0
Y,101734129,6467689,6467689,1,prr35,prr35,1,XBXT10g010709,XBXT10g010709,1
N,101734131,NA,,0,LOC101734131,,0,XBXT10g025243,,0
N,101734132,NA,,0,LOC101734132,,0,XBXT10g009643,,0
N,101734133,NA,,0,LOC101734133,,0,XBXT10g000481,,0
N,101734139,NA,,0,LOC101734139,,0,XBXT10g015810,,0
Y,101734143,950096,950096,1,fdxacb1,fdxacb1,1,XBXT10g014065,XBXT10g014065,1
Y,101734146,494499,494499,1,cited1,cited1,1,XBXT10g015807,XBXT10g015807,1
N,101734149,NA,,0,LOC101734149,,0,XBXT10g011987,,0
Y,101734156,22069216,22069216,1,stmp1,stmp1,1,XBXT10g019708,XBXT10g019708,1
N,101734157,NA,,0,LOC101734157,,0,XBXT10g001763,,0
N,101734158,NA,,0,LOC101734158,,0,XBXT10g003227,,0
Y,101734159,853482,853482,1,pcdh12,pcdh12,1,XBXT10g013734,XBXT10g013734,1
N,101734160,NA,,0,LOC101734160,,0,XBXT10g007817,,0
Y,101734161,22061126,22061126,1,scnn1gl,scnn1gl,1,XBXT10g010836,XBXT10g010836,1
N,101734168,NA,,0,LOC101734168,,0,XBXT10g009220,,0
Y,101734170,22169789,22169789,1,phyhdla.1,phyhdla.1,1,XBXT10g019315,XBXT10g019315,1
Y,101734171,993923,993923,1,panx3,panx3,1,XBXT10g012855,XBXT10g012855,1
N,101734172,NA,,0,LOC101734172,,0,XBXT10g004611,,0
N,101734178,NA,,0,LOC101734178,,0,XBXT10g004413,,0
Y,101734180,940625,940625,1,usp43,usp43,1,XBXT10g014366,XBXT10g014366,1
N,101734192,NA,,0,ccdc198,,0,XBXT10g016201,,0
N,101734194,NA,,0,LOC101734194,,0,XBXT10g001671,,0
N,101734205,NA,,0,LOC101734205,,0,XBXT10g023605,,0
Y,733461,5967086,5967086,1,LOC733461,XB5967085 [provisional],,XBXT10g005585,XBXT10g005585,1
Y,101734215,22168496,22168496,1,hrh4.g3,hrh4.g3,1,XBXT10g009169,XBXT10g009169,1
N,101734217,NA,,0,LOC101734217,,0,XBXT10g017058,,0
N,101734218,NA,,0,LOC101734218,,0,XBXT10g017614,,0
Y,101734220,22064211,22064211,1,serf1b,serf1b,1,XBXT10g012515,XBXT10g012515,1
N,101734221,NA,,0,LOC101734221,,0,XBXT10g023461,,0
Y,101734223,22166504,22166504,1,coe3l,coe3l,1,XBXT10g011434,XBXT10g011434,1
N,101734231,NA,,0,LOC101734231,,0,XBXT10g014373,,0
Y,101734244,6460895,6460895,1,afap1l2,afap1l2,1,XBXT10g007675,XBXT10g007675,1
Y,101734246,6049791,6049791,1,itga10,itga10,1,XBXT10g013802,XBXT10g013802,1
N,101734247,NA,,0,LOC101734247,,0,XBXT10g021949,,0
N,101734249,NA,,0,LOC101734249,,0,XBXT10g026047,,0
N,101734255,NA,,0,LOC101734255,,0,XBXT10g001911,,0
Y,101734256,6462655,6462655,1,gpr119,gpr119,1,XBXT10g025997,XBXT10g025997,1
Y,101734257,483655,483655,1,hoxa7,hoxa7,1,XBXT10g000566,XBXT10g000566,1
N,101734259,NA,,0,LOC101734259,,0,XBXT10g026747,,0
Y,101734263,6036169,6036169,1,nhlrc4,nhlrc4,1,XBXT10g013592,XBXT10g013592,1
N,101734269,NA,,0,npff,,0,XBXT10g006922,,0
N,101734270,NA,,0,tigit,,0,XBXT10g009679,,0
Y,101734275,NA,1013733,,irf3,irf3,1,XBXT10g018706,XT-9_1-gene17364,
N,101734278,NA,,0,LOC101734278,,0,XBXT10g017400,,0
N,101734280,NA,,0,LOC101734280,,0,XBXT10g017979,,0
Y,101734281,22168491,22168491,1,hrh4.g2,hrh4.g2,1,XBXT10g008619,XBXT10g008619,1
Y,101734283,6460563,6460563,1,nol11,nol11,1,XBXT10g016556,XBXT10g016556,1
N,101734284,NA,,0,LOC101734284,,0,XBXT10g000869,,0
N,101734287,NA,,0,LOC101734287,,0,XBXT10g024556,,0
N,101734291,NA,,0,LOC101734291,,0,XBXT10g012130,,0
Y,101734297,22069748,22069748,1,astl2d.4,astl2d.4,1,XBXT10g014355,XBXT10g014355,1
N,101734301,NA,,0,LOC101734301,,0,XBXT10g003141,,0
Y,101734302,22065157,22065157,1,post6,post6,1,XBXT10g018061,XBXT10g018061,1
Y,101734303,992718,992718,1,ciita,ciita,1,XBXT10g014892,XBXT10g014892,1
N,101734304,NA,,0,LOC101734304,,0,XBXT10g015391,,0
Y,101734305,959526,959526,1,micu3,micu3,1,XBXT10g013889,XBXT10g013889,1
Y,101734306,953249,953249,1,sycp1,sycp1,1,XBXT10g004294,XBXT10g004294,1
N,101734307,NA,,0,LOC101734307,,0,XBXT10g021497,,0
Y,101734308,13579833,13579833,1,nhlrc2,nhlrc2,1,XBXT10g011355,XBXT10g011355,1
N,101734310,NA,,0,LOC101734310,,0,XBXT10g021076,,0
N,101734313,NA,,0,LOC101734313,,0,XBXT10g021403,,0
N,101734323,NA,,0,LOC101734323,,0,XBXT10g022156,,0
N,101734328,NA,,0,LOC101734328,,0,XBXT10g005043,,0
N,101734329,NA,,0,LOC101734329,,0,XBXT10g025405,,0
Y,101734331,6458638,6458638,1,amh,amh,1,XBXT10g003317,XBXT10g003317,1
Y,101734332,490325,490325,1,myom3,myom3,1,XBXT10g004911,XBXT10g004911,1
N,101734335,NA,,0,LOC101734335,,0,XBXT10g016819,,0
N,101734336,NA,,0,LOC101734336,,0,XBXT10g019396,,0
N,101734343,NA,,0,LOC101734343,,0,XBXT10g025051,,0
Y,101734346,22168476,22168476,1,hrh4.f7,hrh4.f7,1,XBXT10g010252,XBXT10g010252,1
N,101734349,NA,,0,LOC101734349,,0,XBXT10g010672,,0
Y,101734350,22169105,22169105,1,crygdl.28,crygdl.28,1,XBXT10g000032,XBXT10g000032,1
N,101734359,NA,,0,LOC101734359,,0,XBXT10g021705,,0
N,101734361,NA,,0,LOC101734361,,0,XBXT10g018678,,0
N,101734362,NA,,0,LOC101734362,,0,XBXT10g003399,,0
N,101734363,NA,,0,LOC101734363,,0,XBXT10g002358,,0
N,101734364,NA,,0,LOC101734364,,0,XBXT10g006662,,0
N,101734370,NA,,0,LOC101734370,,0,XBXT10g020563,,0
Y,101734372,13579718,13579718,1,wnt5a,wnt5a,1,XBXT10g019258,XBXT10g019258,1
N,101734375,NA,,0,LOC101734375,,0,XBXT10g007956,,0
N,101734379,NA,,0,LOC101734379,,0,XBXT10g027953,,0
N,101734382,NA,,0,LOC101734382,,0,XBXT10g018653,,0
N,101734384,NA,,0,LOC101734384,,0,XBXT10g002676,,0
N,101734387,NA,,0,LOC101734387,,0,XBXT10g015188,,0
N,101734388,NA,,0,LOC101734388,,0,XBXT10g019533,,0
N,101734390,NA,,0,LOC101734390,,0,XBXT10g014645,,0
N,101734394,NA,,0,LOC101734394,,0,XBXT10g027162,,0
Y,101734397,22068967,22068967,1,prop1,prop1,1,XBXT10g008291,XBXT10g008291,1
N,101734398,NA,,0,LOC101734398,,0,XBXT10g013646,,0
N,101734403,NA,,0,ccdc74b,,0,XBXT10g009262,,0
N,101734404,NA,,0,LOC101734404,,0,XBXT10g025131,,0
N,101734405,NA,,0,espnl,,0,XBXT10g010496,,0
N,101734409,NA,,0,LOC101734409,,0,XBXT10g001144,,0
N,101734420,NA,,0,slc22a18,,0,XBXT10g001266,,0
N,101734421,NA,,0,LOC101734421,,0,XBXT10g013679,,0
Y,101734424,22168486,22168486,1,hrh4.g1,hrh4.g1,1,XBXT10g020700,XBXT10g020700,1
N,101734425,NA,,0,LOC101734425,,0,XBXT10g023788,,0
N,101734432,NA,,0,LOC101734432,,0,XBXT10g012975,,0
N,101734436,NA,,0,prodh2,,0,XBXT10g004047,,0
Y,101734445,6465078,6465078,1,lrfn4,lrfn4,1,XBXT10g003046,XBXT10g003046,1
N,101734449,NA,,0,LOC101734449,,0,XBXT10g021305,,0
N,101734452,NA,,0,mtrfr,,0,XBXT10g014274,,0
N,101734457,NA,,0,LOC101734457,,0,XBXT10g023325,,0
N,101734458,NA,,0,LOC101734458,,0,XBXT10g005992,,0
N,101734461,NA,,0,LOC101734461,,0,XBXT10g028215,,0
Y,101734463,940017,940017,1,glp1r,glp1r,1,XBXT10g006416,XBXT10g006416,1
N,101734469,NA,,0,LOC101734469,,0,XBXT10g011826,,0
N,101734477,NA,,0,LOC101734477,,0,XBXT10g017522,,0
Y,101734478,958339,958339,1,cmya5,cmya5,1,XBXT10g007057,XBXT10g007057,1
N,101734480,NA,,0,LOC101734480,,0,XBXT10g015796,,0
Y,101734492,22168471,22168471,1,hrh4.f6,hrh4.f6,1,XBXT10g016914,XBXT10g016914,1
Y,101734493,988893,988893,1,calhm3,calhm3,1,XBXT10g008553,XBXT10g008553,1
Y,101734513,921379,921379,1,jam3,jam3,1,XBXT10g012527,XBXT10g012527,1
N,101734514,NA,,0,LOC101734514,,0,XBXT10g015714,,0
N,101734515,NA,,0,LOC101734515,,0,XBXT10g014881,,0
N,101734517,NA,,0,LOC101734517,,0,XBXT10g024228,,0
N,101734522,NA,,0,dcst2,,0,XBXT10g016965,,0
N,101734523,NA,,0,LOC101734523,,0,XBXT10g001437,,0
N,101734524,NA,,0,LOC101734524,,0,XBXT10g013551,,0
N,101734526,NA,,0,LOC101734526,,0,XBXT10g002220,,0
N,101734529,NA,,0,LOC101734529,,0,XBXT10g011670,,0
N,101734535,NA,,0,LOC101734535,,0,XBXT10g028460,,0
N,101734536,NA,,0,LOC101734536,,0,XBXT10g019041,,0
N,101734537,NA,,0,LOC101734537,,0,XBXT10g015414,,0
N,101734538,NA,,0,LOC101734538,,0,XBXT10g027400,,0
N,101734540,NA,,0,LOC101734540,,0,XBXT10g016574,,0
N,101734545,NA,,0,LOC101734545,,0,XBXT10g002434,,0
Y,101734546,6047393,6047393,1,adamtsl2,adamtsl2,1,XBXT10g000653,XBXT10g000653,1
N,101734550,NA,,0,c9h16orf96,,0,XBXT10g010047,,0
Y,101734553,22168466,22168466,1,hrh4.f5,hrh4.f5,1,XBXT10g003394,XBXT10g003394,1
N,101734554,NA,,0,c7h11orf88,,0,XBXT10g001299,,0
Y,101734555,988872,988872,1,calhm1,calhm1,1,XBXT10g008627,XBXT10g008627,1
N,101734556,NA,,0,LOC101734556,,0,XBXT10g022149,,0
Y,101734558,983229,983229,1,gk5,gk5,1,XBXT10g010643,XBXT10g010643,1
N,101734565,NA,,0,gjb5,,0,XBXT10g001069,,0
Y,101734566,22068658,22068658,1,lrrc63,lrrc63,1,XBXT10g001569,XBXT10g001569,1
N,101734576,NA,,0,LOC101734576,,0,XBXT10g003491,,0
N,101734579,NA,,0,LOC101734579,,0,XBXT10g009147,,0
N,101734580,NA,,0,il12a,,0,XBXT10g008788,,0
N,101734585,NA,,0,LOC101734585,,0,XBXT10g007596,,0
N,101734591,NA,,0,LOC101734591,,0,XBXT10g028608,,0
N,101734592,NA,,0,LOC101734592,,0,XBXT10g013471,,0
N,101734594,NA,,0,LOC101734594,,0,XBXT10g007572,,0
N,101734597,NA,,0,LOC101734597,,0,XBXT10g002414,,0
N,101734599,NA,,0,LOC101734599,,0,XBXT10g000075,,0
N,101734612,NA,,0,LOC101734612,,0,XBXT10g022749,,0
N,101734614,NA,,0,ubash3a,,0,XBXT10g004941,,0
N,101734616,NA,,0,LOC101734616,,0,XBXT10g018041,,0
Y,101734624,22168451,22168451,1,hrh4.f2,hrh4.f2,1,XBXT10g020409,XBXT10g020409,1
N,101734627,NA,,0,LOC101734627,,0,XBXT10g011889,,0
N,101734628,NA,,0,LOC101734628,,0,XBXT10g004700,,0
Y,101734629,22169677,22169677,1,adora3.3,adora3.3,1,XBXT10g011092,XBXT10g011092,1
N,101734636,NA,,0,arfgef3,,0,XBXT10g011639,,0
N,101734646,NA,,0,LOC101734646,,0,XBXT10g027207,,0
N,101734648,NA,,0,LOC101734648,,0,XBXT10g014406,,0
N,101734651,NA,,0,LOC101734651,,0,XBXT10g012203,,0
N,101734656,NA,,0,miip,,0,XBXT10g019519,,0
N,101734657,NA,,0,LOC101734657,,0,XBXT10g013970,,0
N,101734659,NA,,0,LOC101734659,,0,XBXT10g029496,,0
Y,101734662,22069371,22069371,1,traf1,traf1,1,XBXT10g010619,XBXT10g010619,1
N,101734664,NA,,0,LOC101734664,,0,XBXT10g007198,,0
N,101734669,NA,,0,LOC101734669,,0,XBXT10g000579,,0
N,101734670,NA,,0,LOC101734670,,0,XBXT10g011982,,0
N,101734676,NA,,0,LOC101734676,,0,XBXT10g017452,,0
N,101734677,NA,,0,LOC101734677,,0,XBXT10g010801,,0
N,101734678,NA,,0,LOC101734678,,0,XBXT10g028604,,0
Y,101734679,22168446,22168446,1,hrh4.f1,hrh4.f1,1,XBXT10g001942,XBXT10g001942,1
Y,101734680,6044828,6044828,1,adgra1,adgra1,1,XBXT10g009248,XBXT10g009248,1
N,101734682,NA,,0,LOC101734682,,0,XBXT10g015332,,0
N,101734683,NA,,0,LOC101734683,,0,XBXT10g023143,,0
N,101734687,NA,,0,LOC101734687,,0,XBXT10g001983,,0
Y,101734692,17346915,17346915,1,pkd1l3,pkd1l3,1,XBXT10g000991,,0
N,101734693,NA,,0,LOC101734693,,0,XBXT10g009010,,0
N,101734696,NA,,0,znf524,,0,XBXT10g001180,,0
N,101734698,NA,,0,LOC101734698,,0,XBXT10g005383,,0
N,101734699,NA,,0,LOC101734699,,0,XBXT10g025307,,0
Y,101734701,22065200,22065200,1,arf11l.2,arf11l.2,1,XBXT10g018315,XBXT10g018315,1
N,101734705,NA,,0,LOC101734705,,0,XBXT10g006761,,0
Y,101734715,22169053,22169053,1,crygdl.16,crygdl.16,1,XBXT10g020756,XBXT10g020756,1
N,101734717,NA,,0,LOC101734717,,0,XBXT10g019960,,0
N,101734722,NA,,0,LOC101734722,,0,XBXT10g025040,,0
Y,101734724,997804,997804,1,s100a1,s100a1,1,XBXT10g019281,XBXT10g019281,1
N,101734729,NA,,0,LOC101734729,,0,XBXT10g019501,,0
Y,101734734,22168431,22168431,1,hrh4.e1,hrh4.e1,1,XBXT10g018917,XBXT10g018917,1
N,101734738,NA,,0,LOC101734738,,0,XBXT10g018830,,0
N,101734744,NA,,0,LOC101734744,,0,XBXT10g000975,,0
Y,101734753,992373,992373,1,hmbox1,hmbox1,1,XBXT10g006843,XBXT10g006843,1
Y,101734754,877064,877064,1,tmie,tmie,1,XBXT10g008493,XBXT10g008493,1
N,101734756,NA,,0,ccl27,,0,XBXT10g019879,,0
Y,101734759,956583,956583,1,jchain,jchain,1,XBXT10g014600,XBXT10g014600,1
N,101734761,NA,,0,LOC101734761,,0,XBXT10g014152,,0
N,101734765,NA,,0,LOC101734765,,0,XBXT10g025255,,0
N,101734769,NA,,0,LOC101734769,,0,XBXT10g016164,,0
N,101734770,NA,,0,LOC101734770,,0,XBXT10g004534,,0
Y,101734772,6033750,6033750,1,fbxo48,fbxo48,1,XBXT10g019208,XBXT10g019208,1
N,101734775,NA,,0,LOC101734775,,0,XBXT10g011482,,0
N,101734776,NA,,0,LOC101734776,,0,XBXT10g008748,,0
Y,733474,5947742,5947742,1,LOC733474,XB5947741 [provisional],,XBXT10g014282,XBXT10g014282,1
Y,101734784,22068284,22068284,1,col26a1,col26a1,1,XBXT10g018351,XBXT10g018351,1
N,101734786,NA,,0,LOC101734786,,0,XBXT10g025359,,0
N,101734787,NA,,0,LOC101734787,,0,XBXT10g019397,,0
Y,101734802,22041720,22041720,1,il34,il34,1,XBXT10g005971,XBXT10g005971,1
Y,101734803,22168426,22168426,1,hrh4.d1,hrh4.d1,1,XBXT10g017263,XBXT10g017263,1
N,101734809,NA,,0,fndc9,,0,XBXT10g016020,,0
N,101734811,NA,,0,LOC101734811,,0,XBXT10g021081,,0
N,101734819,NA,,0,mfap5,,0,XBXT10g010623,,0
N,101734820,NA,,0,LOC101734820,,0,XBXT10g001935,,0
N,101734827,NA,,0,LOC101734827,,0,XBXT10g011817,,0
N,101734828,NA,,0,LOC101734828,,0,XBXT10g009455,,0
N,101734831,NA,,0,LOC101734831,,0,XBXT10g001685,,0
N,101734833,NA,,0,LOC101734833,,0,XBXT10g024220,,0
N,101734834,NA,,0,LOC101734834,,0,XBXT10g007334,,0
N,101734835,NA,,0,LOC101734835,,0,XBXT10g028329,,0
Y,101734837,981969,981969,1,sh2d6,sh2d6,1,XBXT10g006523,XBXT10g006523,1
N,101734838,NA,,0,LOC101734838,,0,XBXT10g000432,,0
N,101734839,NA,,0,LOC101734839,,0,XBXT10g005278,,0
N,101734841,NA,,0,LOC101734841,,0,XBXT10g018221,,0
N,101734865,NA,,0,LOC101734865,,0,XBXT10g013309,,0
N,101734866,NA,,0,exoc3l4,,0,XBXT10g007983,,0
N,101734868,NA,,0,LOC101734868,,0,XBXT10g019888,,0
N,101734873,NA,,0,LOC101734873,,0,XBXT10g006983,,0
Y,101734874,1194389,1194389,1,cyfip1,cyfip1,1,XBXT10g015303,XBXT10g015303,1
N,101734875,NA,,0,LOC101734875,,0,XBXT10g028971,,0
N,101734877,NA,,0,LOC101734877,,0,XBXT10g008261,,0
N,101734878,NA,,0,LOC101734878,,0,XBXT10g018697,,0
Y,101734885,1011098,1011098,1,mme,mme,1,XBXT10g000470,XBXT10g000470,1
Y,101734886,982158,982158,1,adtrp,adtrp,1,XBXT10g003382,XBXT10g003382,1
N,101734888,NA,,0,colca2,,0,XBXT10g007935,,0
N,101734894,NA,,0,tnfrsf17,,0,XBXT10g004839,,0
N,101734896,NA,,0,LOC101734896,,0,XBXT10g009130,,0
Y,101734898,996804,996804,1,tns4,tns4,1,XBXT10g003914,XBXT10g003914,1
N,101734901,NA,,0,LOC101734901,,0,XBXT10g001081,,0
N,101734906,NA,,0,LOC101734906,,0,XBXT10g026015,,0
N,101734907,NA,,0,LOC101734907,,0,XBXT10g011780,,0
N,101734910,NA,,0,LOC101734910,,0,XBXT10g025217,,0
Y,101734913,962043,962043,1,pcgf5,pcgf5,1,XBXT10g006061,XBXT10g006061,1
N,101734916,NA,,0,LOC101734916,,0,XBXT10g015800,,0
N,101734931,NA,,0,LOC101734931,,0,XBXT10g012963,,0
Y,101734935,6045997,6045997,1,plcb2,plcb2,1,XBXT10g015826,XBXT10g015826,1
N,101734936,NA,,0,LOC101734936,,0,XBXT10g013724,,0
N,101734939,NA,,0,LOC101734939,,0,XBXT10g029086,,0
N,101734942,NA,,0,LOC101734942,,0,XBXT10g016743,,0
Y,101734949,981659,981659,1,dync2li1,dync2li1,1,XBXT10g018869,XBXT10g018869,1
Y,101734951,5895367,5895367,1,wnt9a,wnt9a,1,XBXT10g003244,XBXT10g003244,1
Y,101734957,957294,957294,1,grb14,grb14,1,XBXT10g006493,XBXT10g006493,1
N,101734961,NA,,0,LOC101734961,,0,XBXT10g006827,,0
N,101734962,NA,,0,LOC101734962,,0,XBXT10g012642,,0
N,101734964,NA,,0,LOC101734964,,0,XBXT10g021472,,0
N,101734966,NA,,0,LOC101734966,,0,XBXT10g002132,,0
Y,101734970,994628,994628,1,scn1b,scn1b,1,XBXT10g002192,XBXT10g002192,1
N,101734971,NA,,0,LOC101734971,,0,XBXT10g024273,,0
N,101734973,NA,,0,LOC101734973,,0,XBXT10g008512,,0
N,101734975,NA,,0,LOC101734975,,0,XBXT10g027991,,0
Y,101734976,22064768,22064768,1,gsc2,gsc2,1,XBXT10g009253,XBXT10g009253,1
Y,101734985,22169597,22169597,1,qrich1l2,qrich1l2,1,XBXT10g010803,XBXT10g010803,1
N,101734993,NA,,0,LOC101734993,,0,XBXT10g018669,,0
Y,101734995,22168637,22168637,1,tgm3l.2,tgm3l.2,1,XBXT10g021621,XBXT10g021621,1
N,101735002,NA,,0,LOC101735002,,0,XBXT10g022277,,0
N,101735006,NA,,0,LOC101735006,,0,XBXT10g023304,,0
Y,101735010,NA,955337,,lrrc38,lrrc38,1,XBXT10g003944,XT-9_1-gene20034,
N,101735011,NA,,0,LOC101735011,,0,XBXT10g025496,,0
N,101735014,NA,,0,LOC101735014,,0,XBXT10g002267,,0
N,101735017,NA,,0,LOC101735017,,0,XBXT10g011278,,0
N,101735020,NA,,0,LOC101735020,,0,XBXT10g018644,,0
N,101735024,NA,,0,LOC101735024,,0,XBXT10g006697,,0
N,101735025,NA,,0,LOC101735025,,0,XBXT10g024658,,0
N,101735027,NA,,0,LOC101735027,,0,XBXT10g009853,,0
N,101735031,NA,,0,LOC101735031,,0,XBXT10g017494,,0
N,101735032,NA,,0,LOC101735032,,0,XBXT10g011471,,0
N,101735039,NA,,0,LOC101735039,,0,XBXT10g020870,,0
Y,101735040,22167138,22167138,1,adam28.4,adam28.4,1,XBXT10g019066,XBXT10g019066,1
N,101735045,NA,,0,LOC101735045,,0,XBXT10g027368,,0
N,101735049,NA,,0,LOC101735049,,0,XBXT10g026946,,0
N,101735063,NA,,0,LOC101735063,,0,XBXT10g008378,,0
N,101735065,NA,,0,LOC101735065,,0,XBXT10g028566,,0
Y,101735066,948514,948514,1,oma1,oma1,1,XBXT10g002399,XBXT10g002399,1
N,101735070,NA,,0,LOC101735070,,0,XBXT10g008775,,0
N,101735075,NA,,0,LOC101735075,,0,XBXT10g020024,,0
N,101735078,NA,,0,LOC101735078,,0,XBXT10g010640,,0
N,101735090,NA,,0,LOC101735090,,0,XBXT10g024294,,0
N,101735091,NA,,0,LOC101735091,,0,XBXT10g013556,,0
N,101735092,NA,,0,LOC101735092,,0,XBXT10g009691,,0
